game_id,min_players,max_players,avg_time,year,avg_rating,geek_rating,age,weight,Category_average,Mechanic_average
125311,2,2,10.0,2012,6.59263,6.05446,7,1.2222,0.018536938240347228,0.009217877094972068
125315,2,7,10.0,2012,6.02581,5.68267,6,1.0465,0.0475027880760768,0.03456703910614525
125548,2,2,30.0,2012,6.95072,6.4336,12,2.626,0.05199385116194954,0.03926326815642458
125618,2,6,60.0,2012,7.18684,6.99048,14,2.2366,0.05696717605570124,0.03783170391061453
125658,1,4,45.0,2012,6.04571,5.66547,14,2.8361,0.020752328420291163,0.04048533519553073
125675,2,4,60.0,2012,5.76096,5.58245,13,1.9559,0.04864815986978931,0.030598230912476723
125678,2,5,45.0,2012,7.04107,6.65379,15,2.008,0.037887693281490185,0.01819832402234637
125752,2,6,270.0,2013,8.00441,6.33039,14,3.505,0.007595623474093498,0.027039106145251394
125921,2,4,30.0,2011,6.65338,6.17366,6,1.5306,0.010609759773336952,0.043715083798882684
125924,2,6,30.0,2013,6.55519,5.87459,8,1.4348,0.10832805859480965,0.006028864059590316
126008,2,2,90.0,2013,7.56888,6.03513,12,2.4688,0.05208427525092684,0.032489525139664806
126042,1,5,200.0,2013,7.65608,7.38806,14,3.5364,0.05530940109111734,0.013637270550678373
126100,1,10,120.0,2016,7.47917,6.49472,13,2.2,0.01308888687946469,0.012081005586592182
126163,2,4,90.0,2012,7.91202,7.76496,13,3.6543,0.017813545528528797,0.00654096834264432
126239,2,6,50.0,2013,6.42376,5.79968,10,2.4103,0.018663531964915454,0.009264432029795157
126444,2,5,30.0,2012,5.21899,5.36165,10,1.4167,0.058233113301383484,0.0316340782122905
126750,2,4,20.0,2012,6.32223,5.74719,8,1.3824,0.06560267655303373,0.0479050279329609
126792,2,4,120.0,2012,7.29231,6.87098,13,3.4419,0.011544142026102419,0.014874301675977655
126912,3,5,30.0,2012,6.34488,5.74025,8,1.9722,0.02445971606836061,0.008205307262569832
126996,2,4,60.0,2014,6.99106,6.18536,14,2.2785,0.032160834312927634,0.026145251396648046
127023,2,5,120.0,2012,7.72674,7.50346,13,3.0049,0.019441179130120265,0.029299680766161212
127024,1,6,30.0,2013,6.77567,6.48453,13,1.9211,0.018343172335395865,0.01388268156424581
127060,2,4,120.0,2013,7.56284,7.27127,12,3.7396,0.029116556650691745,0.034951117318435754
127095,2,4,60.0,2013,6.70249,5.99384,8,2.14,0.01374446152455014,0.04703212290502793
127127,2,5,30.0,2013,6.80334,6.09884,15,2.1159,0.046364951623112396,0.015945065176908753
127312,2,4,45.0,2012,6.4352,5.8318,8,2.0741,0.016758597823793592,0.01899441340782123
127398,2,4,90.0,2012,7.22275,7.0008,10,2.7605,0.03305000452120445,0.03798882681564246
127518,1,4,300.0,2013,7.90459,6.63114,12,3.824,0.013834885613527444,0.029527467411545622
127784,1,4,15.0,2012,6.29392,5.80466,8,1.0,0.01193597974500407,0.0736731843575419
127997,2,4,30.0,2012,6.81405,6.25173,8,2.0217,0.016306477378907076,0.037971368715083796
128063,2,5,60.0,2012,6.49401,5.94148,14,2.7162,0.037503390903336646,0.02740422984836393
128271,1,5,45.0,2012,7.43122,6.98527,13,2.9135,0.016253729993670314,0.022416201117318433
128442,2,4,180.0,2013,6.80663,6.28616,14,2.4694,0.020639298309069538,0.03910614525139665
128445,1,4,150.0,2012,7.12159,6.12435,12,2.7846,0.032974651113723365,0.044064245810055865
128554,2,5,45.0,2012,6.67488,6.08854,10,1.913,0.012568948367845193,0.05418994413407821
128565,3,6,15.0,2012,5.3104,5.40656,13,1.5517,0.10832805859480965,0.0138268156424581
128621,2,6,90.0,2013,7.61777,7.318,13,2.9375,0.0254995930915996,0.032658286778398514
128664,2,8,15.0,2012,6.45758,5.96528,8,1.1667,0.03945504415709678,0.0057262569832402235
128667,3,7,40.0,2012,6.68475,6.26241,8,1.7603,0.04390993760737861,0.04287709497206704
128671,3,4,180.0,2012,7.46375,7.04586,17,2.7122,0.018681616782710915,0.034407422186751795
128698,2,2,30.0,2012,6.75179,5.85375,10,2.1842,0.04390993760737861,0.08051675977653631
128721,1,5,120.0,2016,7.61991,6.52006,14,3.1034,0.021068812731711725,0.010998603351955308
128780,1,6,120.0,2012,7.67253,6.91737,12,3.5422,0.027605182592071096,0.03329259776536313
128882,5,10,30.0,2012,7.59765,7.42725,13,1.7753,0.03466633511167375,0.010684357541899442
128898,2,5,90.0,2012,7.0816,6.23061,12,3.2371,0.02644904602586129,0.03647579143389199
128921,2,5,45.0,2012,6.55932,5.77413,10,2.1667,0.06673297766525002,0.03675512104283054
128931,3,5,120.0,2012,6.93959,6.12617,12,3.0729,0.018943846640745096,0.0236731843575419
128996,2,4,120.0,2013,7.69884,7.04738,10,2.2511,0.0069988244868432956,0.02700518754988029
129050,2,5,60.0,2012,6.73614,6.13428,13,2.2809,0.010850890677276426,0.02519203910614525
129051,2,2,30.0,2012,6.88264,6.4665,10,2.4937,0.02649425807034994,0.02171787709497207
129090,2,4,30.0,2011,6.10671,5.84747,8,1.046,0.029116556650691745,0.0736731843575419
129293,2,6,30.0,2012,6.00495,5.69945,13,1.4783,0.051776833348404015,0.030446927374301675
129320,1,4,45.0,2013,6.69565,5.96188,10,2.2667,0.027127226693191064,0.061068435754189944
129351,2,5,60.0,2012,6.52879,6.04753,10,2.5155,0.008635500497332489,0.03194832402234637
129359,3,6,90.0,2013,6.33403,5.75218,12,1.6154,0.05549778460982005,0.05034916201117318
129437,1,5,60.0,2012,7.59085,7.33622,14,2.4444,0.037887693281490185,0.010169343575418995
129459,2,8,150.0,2013,7.44287,6.33043,12,3.4091,0.034759019802875483,0.01547286512370311
129556,2,10,30.0,2012,6.38154,5.81981,8,1.0476,0.03036440907857853,0.01047486033519553
129614,2,4,25.0,2012,6.57248,5.80398,8,1.4062,0.010353558187901256,0.038163407821229046
129622,2,4,20.0,2012,7.2371,7.14928,10,1.1912,0.046960243542212975,0.04549581005586592
129731,2,2,90.0,2012,7.34105,6.10471,14,2.8659,0.01612562920095247,0.04222532588454376
129736,2,6,25.0,2012,7.02941,6.37403,8,1.14,0.06691382584320463,0.0431564245810056
129820,2,4,45.0,2013,6.55546,5.81373,10,1.825,0.016457184193869247,0.029620577281191805
129904,1,7,20.0,2012,5.74312,5.60272,8,1.9118,0.03588544559699275,0.017108938547486036
129948,2,4,60.0,2012,7.20507,6.74124,10,2.6161,0.024595352201826567,0.038163407821229046
129976,2,2,60.0,2012,6.25659,5.76865,14,2.6981,0.04211954064562799,0.0438780260707635
130060,2,7,60.0,2012,7.05782,6.05484,10,2.4167,0.04759924043765259,0.020286312849162012
130176,2,5,20.0,2011,7.09753,6.61384,7,1.3902,0.03255267203182928,0.04273743016759777
130486,1,4,120.0,2015,7.53714,6.06471,12,4.0,0.02580100672152395,0.027420856610800747
130592,2,6,40.0,2012,6.00954,5.63904,8,1.6667,0.01832594869940019,0.04196927374301676
130605,2,6,45.0,2014,6.78352,5.86519,10,2.875,0.015055610814721041,0.043761638733705775
130680,2,6,60.0,2012,6.36537,5.77399,15,1.5143,0.04515176176266691,0.004958100558659218
130792,2,4,25.0,2012,6.73422,5.983,5,1.15,0.03151279500859029,0.04196927374301676
130827,3,6,20.0,2012,6.33305,5.77772,8,1.125,0.023721252675045965,0.015258379888268156
130877,6,12,30.0,2013,6.6259,6.03158,14,1.6613,0.02590650149199747,0.018528864059590318
130882,2,8,15.0,2012,6.58172,6.08005,7,1.1613,0.04545317539259125,0.0057262569832402235
130899,3,5,15.0,2011,6.53556,5.96303,8,1.2034,0.10832805859480965,0.024650837988826817
130911,2,4,90.0,2013,6.05457,5.67724,14,2.3333,0.007233927118184284,0.03859986033519553
130912,2,4,30.0,2013,5.67188,5.54371,14,2.1951,0.026562076137082922,0.029329608938547486
130960,2,3,240.0,2015,8.18453,6.91126,12,3.3121,0.016289253742911396,0.032771348762968874
131014,2,5,40.0,2012,7.50689,6.51638,8,1.8281,0.023012930644723754,0.03362430167597765
131111,2,5,45.0,2016,8.1113,6.43167,13,3.6481,0.05199385116194954,0.02603750997605746
131118,2,4,120.0,2012,6.86856,5.97608,12,3.8,0.012116827922958677,0.012988826815642457
131260,2,5,15.0,2012,6.88759,6.66596,8,1.1246,0.029116556650691745,0.039455307262569836
131287,2,4,100.0,2014,7.34339,6.80747,12,3.7668,0.021973053621484762,0.02263567438148444
131325,2,8,15.0,2012,6.79851,6.41172,8,1.069,0.03515236458992675,0.0057262569832402235
131357,2,6,15.0,2012,7.0193,6.89542,13,1.4115,0.03794194773487657,0.01403631284916201
131366,2,5,20.0,2012,6.58918,6.3958,13,1.6164,0.012749796545799802,0.030153631284916205
131568,2,4,30.0,2012,6.27991,5.71909,8,1.375,0.018536938240347228,0.02786312849162011
131646,1,4,240.0,2012,7.1786,6.67543,14,3.0224,0.02188262953250746,0.022779329608938546
131682,2,4,60.0,2012,6.73158,5.86921,8,2.6364,0.025002260602224435,0.034650837988826816
131835,2,4,30.0,2013,6.29814,6.12661,13,1.8223,0.0569370346927088,0.03454958100558659
131891,3,5,70.0,2013,6.46981,5.95346,10,2.45,0.04765349489103897,0.021578212290502795
131904,2,4,60.0,2011,7.67667,6.13013,12,2.5312,0.08323537390360791,0.029269752593774935
132018,1,3,300.0,2015,7.69318,6.81921,14,3.2431,0.011506465322361877,0.025942737430167596
132028,2,4,180.0,2012,7.98458,6.78527,13,3.2652,0.01193597974500407,0.0288268156424581
132251,2,6,20.0,2013,5.67638,5.56715,8,1.4222,0.06148838050456641,0.027351024208566107
132372,2,4,45.0,2012,6.95137,6.55198,10,2.0691,0.06673297766525002,0.04760242085661081
132428,2,4,90.0,2013,6.79331,6.00993,13,2.898,0.01929047231515809,0.03805865921787709
132497,1,8,30.0,2012,6.28049,5.77092,8,1.3103,0.012659372456822499,0.011976256983240223
132531,2,5,45.0,2014,7.69359,7.54861,13,2.7732,0.023856888808511917,0.02231145251396648
132544,2,5,90.0,2015,6.7099,6.09708,14,3.2451,0.03839406817976308,0.022775339185953713
133038,1,4,90.0,2013,7.23639,6.9825,13,2.7128,0.05744190252283208,0.027499999999999997
133437,2,6,90.0,2013,6.00232,5.69602,13,2.2683,0.0033456912921602314,0.046885474860335195
133473,2,5,15.0,2013,7.05885,6.94701,8,1.1615,0.10832805859480965,0.03797486033519553
133528,2,4,90.0,2013,6.82811,6.0728,13,3.1268,0.027669771227054885,0.030382083000798085
133632,2,4,120.0,2014,6.87635,6.23355,13,3.0909,0.03940983211260813,0.03354748603351955
133848,2,6,60.0,2013,7.26691,6.99848,13,3.0963,0.026855954426259154,0.036532322426177176
133956,2,8,180.0,2013,7.24983,5.98578,12,2.6889,0.02351026313409892,0.03605679702048417
134157,1,4,90.0,2016,6.93652,6.30013,10,3.0364,0.025137896735690387,0.059951117318435755
134253,1,1,20.0,2015,6.9611,6.5135,13,1.993,0.0687223076227507,0.04074022346368715
134352,6,30,20.0,2013,7.02637,6.59844,8,1.432,0.028186480306925193,0.014036312849162012
134453,2,5,25.0,2013,6.91326,6.47205,8,1.5897,0.010489194321367213,0.030540037243947857
134711,2,4,30.0,2013,6.48477,5.83084,10,1.82,0.05814268921240619,0.038570763500931096
134726,2,2,45.0,2013,7.27397,6.89152,12,2.1345,0.04050999186183198,0.04177723463687151
135116,3,5,30.0,2012,6.35665,5.93221,8,1.4576,0.06399011363293848,0.04760242085661081
135219,2,2,240.0,2014,7.87443,6.88722,13,3.5372,0.02858908279832414,0.05333449720670391
135243,2,6,120.0,2013,6.97568,6.0233,14,2.8689,0.012930644723754409,0.02751396648044693
135262,4,99,20.0,2000,6.55484,5.84874,8,1.0732,0.012342888145401937,0.01473463687150838
135281,2,4,90.0,2012,6.9606,6.04808,13,2.931,0.02194291225849233,0.02749068901303538
135382,1,4,60.0,2014,7.17483,6.62463,13,2.8282,0.05377219157850318,0.017853817504655495
135649,2,5,20.0,2013,6.48336,6.01458,7,1.1639,0.01837869608463695,0.03354283054003724
135654,2,4,120.0,2014,6.91997,5.94198,12,3.0256,0.025047472646713084,0.05096368715083799
135779,5,10,20.0,2012,7.17948,6.71924,8,1.169,0.023721252675045965,0.0033752327746741154
136000,2,2,30.0,2013,7.03273,6.04342,14,2.4423,0.020933176598245774,0.03910614525139665
136056,2,2,40.0,2013,6.89205,6.1967,10,2.0,0.07604665882991228,0.050232774674115466
136063,2,5,45.0,2013,7.16621,7.03274,10,2.0503,0.03704373511770202,0.030578833022967107
136192,2,5,20.0,2014,6.86053,5.78817,8,2.093,0.022967718600235103,0.030377094972067042
136280,3,6,40.0,2013,6.99356,6.34594,8,1.3678,0.015959851704494078,0.011976256983240223
136356,3,8,30.0,2013,6.36833,5.76517,14,1.8696,0.040419567772854686,0.0186731843575419
136440,2,4,90.0,2013,6.97522,5.93806,10,3.0952,0.023012930644723754,0.03362430167597765
136587,2,5,30.0,2013,6.00397,5.68187,9,1.3333,0.02568044126955421,0.04340083798882682
136594,2,4,45.0,2014,6.51058,5.92293,8,1.4286,0.06420110317388551,0.04303421787709497
136888,2,4,60.0,2013,7.44086,7.18002,10,2.756,0.04552852880007234,0.07709497206703911
136955,2,2,120.0,2016,7.90226,6.18931,14,2.9375,0.05048678301232781,0.015537709497206703
136991,2,5,30.0,2015,6.97798,6.64397,8,1.1973,0.027820478042017063,0.0022346368715083797
137031,2,4,60.0,2014,6.83913,6.17812,14,2.0395,0.016788739186786028,0.046480446927374304
137095,1,4,90.0,2013,6.15369,5.81348,13,1.6842,0.033185640654670404,0.02347366320830008
137155,2,5,40.0,2013,6.71016,5.93856,10,1.4333,0.10832805859480965,0.003910614525139665
137237,1,4,120.0,2013,6.53214,5.76753,12,3.1333,0.028347951894384663,0.012622206703910614
137238,3,4,30.0,2013,6.22833,5.71035,10,2.2414,0.0209422190071435,0.018226256983240225
137269,2,5,75.0,2013,7.09557,6.77125,12,2.8966,0.025183108780179035,0.006634078212290503
137290,5,8,20.0,2013,6.59855,5.87135,10,1.4048,0.04297404828646351,0.047625698324022345
137297,2,6,30.0,2013,6.74779,6.54119,8,1.6297,0.06298037797269192,0.02097765363128492
137330,2,2,15.0,2013,6.83552,6.23433,8,1.0923,0.02607227898845586,0.028026070763500933
137397,2,4,45.0,2013,6.64169,5.96655,8,1.9434,0.014784338547789131,0.014059590316573556
137408,2,4,90.0,2013,7.47172,7.04562,10,3.0032,0.011031738855231035,0.019860335195530727
137423,2,2,45.0,2013,7.13083,6.15917,12,2.5882,0.05199385116194954,0.05694832402234637
137649,2,6,90.0,2013,7.48926,6.61365,14,3.0769,0.023758929378786507,0.025497555865921787
137776,2,5,75.0,2014,6.62061,6.00572,12,2.9868,0.02742864032311541,0.01254655493482309
137909,2,4,20.0,2013,6.21767,5.87159,6,1.0444,0.012636766434578173,0.01026536312849162
137988,1,6,60.0,2013,7.40716,6.83031,13,2.697,0.011453717937125116,0.04402932960893855
138161,1,4,240.0,2013,7.39178,7.06142,13,2.9507,0.016140699882448685,0.025148393854748603
138233,2,4,30.0,2013,7.20236,6.37056,13,2.2794,0.08323537390360791,0.028584729981378024
138317,3,5,45.0,2013,5.82441,5.61818,14,1.8214,0.008861560719775749,0.043715083798882684
138431,1,5,120.0,2014,7.47654,6.45289,12,3.213,0.026795671700274287,0.03131983240223463
138649,2,2,60.0,2015,7.38902,6.39815,14,2.2188,0.010127497965457997,0.030377094972067042
138788,1,4,15.0,2013,6.13344,5.98675,8,1.3385,0.0414745154775899,0.050174581005586597
139030,2,13,30.0,2013,6.63503,6.44334,10,1.5223,0.04530246857762908,0.022416201117318436
139033,2,4,120.0,2013,6.99953,6.0547,12,3.1053,0.029930373451487472,0.022815243415802072
139245,2,4,120.0,2015,7.26876,5.97592,12,3.7,0.02016457184193869,0.022241620111731843
139326,2,4,40.0,2013,6.60089,5.84706,10,1.6279,0.05778099285649697,0.04221368715083799
139443,3,10,30.0,2013,5.96096,5.67975,5,1.2381,0.03190463272749194,0.00558659217877095
139562,2,4,90.0,2013,7.14163,5.96462,14,3.2045,0.019870693552762452,0.02637918994413408
139771,2,99,60.0,2013,7.51996,6.3642,14,2.6923,0.016692286825210238,0.03320530726256983
139897,2,5,45.0,2014,6.05995,5.66578,13,1.4839,0.06334207432860113,0.03321029529130088
139898,2,5,90.0,2013,7.48674,6.78015,12,3.5789,0.02649425807034994,0.016620111731843575
139899,1,4,40.0,2014,6.68361,6.15851,10,1.7662,0.029116556650691745,0.03405027932960894
139952,2,4,90.0,2015,7.63094,6.08805,13,3.0938,0.02755674111583326,0.023929236499068904
139976,2,4,120.0,2015,7.93396,7.1929,14,3.1256,0.03158061307532326,0.03758379888268157
139991,2,4,60.0,2014,7.73904,6.59741,10,2.7955,0.009132832986707659,0.022712988826815644
139992,2,4,60.0,2014,6.72152,5.89476,14,2.5294,0.010760466588299123,0.037918994413407826
139993,2,5,45.0,2014,7.62512,6.34206,8,2.3529,0.018943846640745096,0.0213268156424581
140068,2,5,120.0,2012,8.19821,7.26045,10,2.8092,0.015806130753232662,0.03766294227188082
140343,1,6,120.0,2013,7.182,6.0654,12,3.3091,0.009765801609548784,0.02039106145251397
140457,3,12,60.0,2013,6.57882,5.891,8,1.6744,0.014708985140308046,0.012232309124767226
140519,2,5,120.0,2014,6.6722,6.00219,12,3.8406,0.033547337010579624,0.03949022346368715
140535,2,4,20.0,2013,6.70807,6.11565,13,1.869,0.10832805859480965,0.03310055865921788
140603,3,5,120.0,2013,7.44124,6.95056,14,2.9301,0.015498688850709832,0.02676908752327747
140620,1,5,120.0,2013,7.50499,7.27836,14,3.3465,0.007912107785514062,0.026059124767225324
140711,2,6,100.0,2012,7.81072,6.43108,8,2.0678,0.019591885945082436,0.03362430167597765
140717,1,5,90.0,2014,6.56178,6.07387,12,2.4216,0.06108147210416855,0.0363477653631285
140795,3,8,45.0,2012,6.35651,5.75728,14,2.1714,0.10832805859480965,0.052828212290502795
140796,2,4,30.0,2013,5.67047,5.54341,8,1.8889,0.10832805859480965,0.044587988826815646
140863,2,5,20.0,2013,6.34763,5.96298,13,1.3846,0.03492178316303464,0.03631284916201117
140865,2,2,15.0,2013,5.75152,5.58444,12,1.1,0.03287819875214757,0.009078212290502794
140933,2,4,30.0,2013,6.85687,6.57485,14,1.6831,0.029116556650691745,0.04378491620111732
140934,2,4,30.0,2015,7.41064,7.16331,8,2.1502,0.10832805859480965,0.04151536312849163
140951,2,5,45.0,2013,6.93337,6.02337,12,2.3125,0.08323537390360791,0.028584729981378024
140997,1,4,15.0,2013,6.03686,5.6423,13,1.2609,0.06298037797269192,0.00803072625698324
141007,2,6,30.0,2010,7.90277,6.33365,8,2.0909,0.023012930644723754,0.03362430167597765
141090,3,5,180.0,2013,7.47946,6.04502,12,3.8545,0.02649425807034994,0.021578212290502795
141423,2,5,75.0,2015,7.15483,6.53786,13,2.5086,0.027633601591463962,0.030506783719074226
141430,2,99,30.0,2013,5.74492,5.56935,10,1.25,0.04515176176266691,0.047625698324022345
141517,2,5,90.0,2013,7.20011,6.65063,13,3.4353,0.016152002893570844,0.026660459342023587
141572,2,5,45.0,2014,7.21431,6.95544,8,1.9825,0.039002923712210265,0.01935521415270019
141736,3,4,60.0,2013,6.75504,6.28714,14,2.2143,0.02253820417759291,0.026641061452513968
141791,2,2,30.0,2013,6.83973,6.005,13,1.5,0.10832805859480965,0.06449022346368716
141932,2,5,40.0,2013,6.32909,5.892,8,2.3678,0.05570123881001898,0.08051675977653631
142039,2,6,30.0,2013,6.47001,5.91611,10,1.3333,0.05241583024384363,0.03414804469273743
142057,2,5,45.0,2006,7.57909,6.24976,8,2.3,0.023012930644723754,0.03362430167597765
142079,4,8,30.0,2013,6.82388,6.37902,12,2.08,0.022618939971322645,0.02901536312849162
142121,2,4,45.0,2013,7.16941,6.19381,10,2.1818,0.06673297766525002,0.04760242085661081
142131,2,4,30.0,2010,7.93017,6.34817,12,2.7805,0.06386954818096874,0.028584729981378024
142197,2,4,20.0,2013,5.85655,5.60922,8,1.5143,0.020978388642734422,0.013687150837988826
142239,2,5,20.0,2013,6.76959,5.80423,8,1.625,0.06343249841757843,0.059951117318435755
142262,2,2,30.0,2014,6.44602,5.77309,12,2.0588,0.08323537390360791,0.03012769353551476
142267,2,6,30.0,2013,6.54759,5.88611,10,2.1579,0.008319016185911927,0.026344273743016757
142271,3,6,30.0,2013,7.06119,6.02433,10,1.04,0.045332609940621514,0.0057262569832402235
142296,3,20,30.0,2013,6.79104,6.11871,13,1.1892,0.031901618591192685,0.009706703910614527
142325,3,6,15.0,2013,6.34552,5.95907,9,1.1875,0.04463935859179552,0.004958100558659218
142326,2,4,32.0,2013,6.99285,6.61124,13,1.9832,0.014377430147391266,0.03055666400638468
142334,2,6,20.0,2014,5.82725,5.60762,7,1.0968,0.019169906863188355,0.04508845437616388
142379,1,5,120.0,2019,7.69206,6.93424,12,3.7116,0.01751213189860446,0.019164006384676777
142402,2,4,60.0,2013,7.34272,6.04273,13,1.75,0.0464418120987431,0.03961824953445065
142432,2,4,20.0,2014,6.03519,5.6312,8,1.2432,0.0585948096572927,0.030540037243947857
142555,2,5,45.0,2013,6.87545,5.85928,15,2.1852,0.046364951623112396,0.015945065176908753
142687,2,2,20.0,2014,5.91521,5.60426,9,1.6,0.08323537390360791,0.08051675977653631
142830,2,4,90.0,2015,6.95352,5.96477,12,2.6842,0.02723272146366459,0.02882808532249873
142852,2,5,45.0,2014,7.40676,6.45062,15,2.1,0.037887693281490185,0.015945065176908753
142854,1,1,45.0,2013,7.33466,6.00583,13,2.1111,0.006329686228411248,0.026862197392923653
142961,1,5,90.0,2013,7.30577,6.33352,12,2.7302,0.064442234077825,0.028584729981378024
142992,1,4,35.0,2013,6.92278,6.46839,12,1.7364,0.0675920065105344,0.015055865921787712
143075,2,6,15.0,2013,6.45783,5.88626,8,1.2222,0.01540223648913404,0.033845437616387336
143096,1,6,60.0,2013,7.4012,5.97482,18,2.0667,0.0179039696175061,0.0178072625698324
143147,2,12,30.0,2011,6.9123,6.15899,8,1.5167,0.05407360520842752,0.020798417132216012
143157,1,5,30.0,2013,6.68963,6.07673,8,1.6351,0.10832805859480965,0.021624767225325886
143175,2,4,45.0,2013,7.14639,6.38383,12,2.2759,0.07604665882991228,0.015945065176908753
143176,2,5,120.0,2015,7.03033,6.08046,12,3.2222,0.01803960575097206,0.02035614525139665
143185,2,2,45.0,2013,6.76846,6.34624,12,2.1772,0.04121529975585495,0.04177723463687151
143401,2,5,90.0,2013,7.14275,6.25573,12,3.2376,0.023540404497091355,0.017929469273743018
143404,1,2,30.0,2015,6.98445,6.26933,10,2.037,0.03445157790035266,0.01978584729981378
143405,1,2,30.0,2015,7.15389,6.50457,10,2.0595,0.0484673116918347,0.019677219118559897
143515,2,4,75.0,2013,7.30351,6.82489,10,2.5659,0.009102691623715223,0.024986033519553072
143519,2,4,60.0,2013,7.29728,6.92193,13,2.444,0.024541097748440186,0.032597765363128486
143693,1,4,80.0,2013,7.45206,7.16997,13,2.9735,0.029930373451487472,0.023638268156424582
143741,3,8,15.0,2013,6.9702,6.82772,8,1.2793,0.02387195949000814,0.021029529130087793
143884,2,4,30.0,2012,6.63599,6.53314,10,1.5392,0.05277752659975284,0.03894320297951583
143986,2,4,60.0,2013,6.66753,6.41354,10,1.8496,0.05193356843596467,0.03834796488427773
144036,2,6,20.0,2013,5.58459,5.50952,10,1.0588,0.060810199837236636,0.03310055865921788
144041,2,4,120.0,2013,7.16081,6.45049,12,3.7568,0.019777040032035963,0.02420191540303272
144239,2,6,60.0,2013,6.85636,6.27636,13,2.964,0.03874026326327619,0.020274674115456238
144270,2,5,80.0,2013,6.63733,6.16533,10,2.1146,0.024324079934894657,0.024036312849162012
144325,3,6,120.0,2013,6.43768,5.82545,10,1.7083,0.04181209874310516,0.04075884543761638
144344,2,5,120.0,2013,7.58604,7.22927,12,3.0987,0.02319377882267836,0.03241969273743016
144388,2,4,30.0,2013,6.25015,5.81835,10,1.4032,0.055791662898996286,0.08051675977653631
144415,2,4,90.0,2013,6.96337,6.17485,12,2.9877,0.021973053621484762,0.021843575418994413
144492,2,5,75.0,2013,6.18174,5.71058,10,1.9459,0.009223257075684962,0.02449953445065177
144529,2,4,90.0,2013,7.11674,6.3386,8,2.8131,0.03201012749796546,0.015782122905027934
144553,2,4,30.0,2013,6.51098,6.21479,10,1.7914,0.023012930644723754,0.02833449720670391
144568,1,1,90.0,2013,7.8825,6.206,13,3.1176,0.008997196853241704,0.025576117318435756
144592,2,5,125.0,2013,7.647,7.11584,13,3.5906,0.04376525906501492,0.02508147113594041
144728,2,2,30.0,2014,6.24238,5.679,10,1.7179,0.04581487174850046,0.08051675977653631
144733,2,4,120.0,2013,7.78053,7.55326,12,3.4147,0.009042408897730355,0.009567039106145252
144734,2,4,45.0,2016,6.82996,5.98315,12,2.25,0.021159236820689032,0.0236731843575419
144761,2,6,20.0,2013,6.21311,5.83121,8,1.2609,0.01585435693402056,0.023393854748603355
144797,2,5,150.0,2015,7.69229,6.94501,10,3.8036,0.03418030563342074,0.023882681564245813
144826,2,4,15.0,2014,6.90055,6.27364,14,2.2317,0.017135364861199022,0.025921787709497206
144864,1,2,30.0,2013,7.46737,6.21012,13,2.3214,0.08323537390360791,0.028584729981378024
145012,2,4,45.0,2014,6.57205,5.85582,8,2.0,0.011061880218223468,0.028514897579143387
145014,2,7,15.0,2013,6.42651,5.7804,8,1.44,0.03945504415709678,0.0057262569832402235
145189,2,8,15.0,2013,6.76362,6.3309,8,1.0964,0.028266570214305085,0.0057262569832402235
145203,2,4,60.0,2013,6.71335,6.13964,13,2.55,0.024143231756940046,0.01229050279329609
145308,2,6,60.0,2014,6.3731,5.84829,13,1.375,0.039545468246074085,0.03442737430167597
145371,3,3,165.0,2014,7.93334,6.54822,14,4.0309,0.019242246134370193,0.027738981998758537
145588,2,5,60.0,2013,7.09647,6.2153,10,2.5208,0.021249660909666335,0.02786312849162011
145601,2,4,60.0,2017,6.80689,5.8678,14,2.0625,0.01473912650330048,0.046875
145633,2,2,30.0,2013,7.12757,6.13058,13,1.9565,0.08323537390360791,0.028584729981378024
145639,2,4,20.0,2013,7.05181,6.5716,6,1.0435,0.016035205111975166,0.013477653631284916
145645,2,2,30.0,2013,7.01497,6.12404,9,2.1765,0.010790607951291558,0.02650139664804469
145659,2,6,90.0,2014,7.16612,6.75761,13,2.7848,0.007233927118184285,0.022451117318435757
145888,2,5,45.0,2014,6.66971,5.79699,15,2.1111,0.04994423847846399,0.015945065176908753
145928,2,4,30.0,2013,5.78195,5.59873,14,1.6731,0.043561804864815985,0.015188547486033521
145976,2,6,90.0,2016,7.59886,6.07997,12,2.5333,0.02617777375892938,0.020833333333333332
146021,1,8,240.0,2013,7.8277,7.59653,14,3.3153,0.024640564246315222,0.022817737430167597
146149,2,4,15.0,2013,6.25098,5.81053,6,1.0513,0.01287036199776954,0.009217877094972068
146221,1,4,180.0,2015,7.29333,6.37791,12,3.7593,0.03248033276064744,0.015614525139664806
146278,2,4,60.0,2013,7.19519,6.83764,13,2.8427,0.0555429966543087,0.02510862818125388
146312,2,4,30.0,2013,7.1502,6.48312,8,1.6591,0.03252253066883685,0.03635940409683427
146408,2,8,60.0,2014,6.68419,5.88487,13,2.5,0.002667510624830455,0.030237430167597768
146418,2,4,90.0,2013,7.13736,6.32849,14,2.7661,0.03758627965156585,0.034625232774674115
146439,2,2,90.0,2013,7.77584,7.23818,14,2.6934,0.03333634746963258,0.03287709497206704
146508,2,4,90.0,2015,7.6305,7.45306,12,2.6029,0.016298942038158966,0.03423533519553073
146652,1,5,60.0,2014,7.78012,7.45589,17,2.701,0.039551496518672576,0.01810754189944134
146725,2,8,45.0,2014,6.57784,5.76525,14,2.7708,0.025612623202821233,0.020495810055865923
